Product ID,Product Name,Category,Base Price,Base Units Sold,Elasticity,Base Revenue,Market Share (%),Brand Loyalty
7196,Lux Body Wash,Cleaning,30.11,2560,-1.1,77081.6,16.78,0.66
7197,Rin Detergent,Laundry,374.77,232,-0.89,86946.64,20.72,0.72
7198,Wheel Detergent,Personal Care,363.77,199,-1.35,72390.23,11.54,0.65
7199,Lux Body Wash,Beverage,398.4,201,-0.81,80078.4,23.02,0.65
7200,Axe Body Spray,Laundry,106.43,777,-0.97,82696.11,21.66,0.68
7201,Pepsodent,Cleaning,90.78,1073,-1.61,97406.94,17.31,0.83
7202,Dove Soap,Laundry,380.08,244,-1.37,92739.52,19.03,0.78
7203,Pond's Cream,Cleaning,380.72,281,-1.09,106982.32,28.95,0.83
7204,Hamam Soap,Beverage,345.14,234,-1.11,80762.76,15.22,0.7
7205,Dove Soap,Beauty,295.89,264,-1.29,78114.96,23.89,0.63
7206,Vim Bar,Oral Care,64.52,1231,-1.43,79424.12,15.1,0.69
7207,Axe Body Spray,Personal Care,205.08,372,-1.1,76289.76,27.22,0.6
7208,TRESemmé Conditioner,Beverage,99.14,968,-1.5,95967.52,18.43,0.81
7209,Glow & Lovely,Oral Care,82.41,880,-0.96,72520.8,6.67,0.68
7210,Pears Face Wash,Beverage,140.16,556,-1.22,77928.96,8.3,0.72
7211,Clinic Plus Shampoo,Personal Care,238.68,368,-1.39,87834.24,21.91,0.72
7212,Pepsodent,Cleaning,124.91,695,-0.99,86812.45,11.3,0.78
7213,Pond's Cream,Laundry,363.11,281,-1.19,102033.91,17.33,0.87
7214,Lakme Lipstick,Personal Care,144.84,516,-1.4,74737.44,18.59,0.63
7215,Lifebuoy Handwash,Beverage,346.96,312,-0.67,108251.52,20.11,0.9
7216,TRESemmé Conditioner,Personal Care,309.61,279,-1.73,86381.19,16.91,0.74
7217,Sunsilk Shampoo,Oral Care,278.63,408,-1.05,113681.04,24.78,0.91
7218,Fair & Lovely,Personal Care,167.75,609,-1.45,102159.75,27.65,0.8
7219,Vim Bar,Oral Care,366.39,262,-1.2,95994.18,10.24,0.87
7220,Surf Excel,Cleaning,359.7,220,-1.24,79134,21.56,0.65
7221,Surf Excel,Laundry,251.89,410,-1.17,103274.9,18.79,0.87
7222,Pepsodent,Oral Care,165.6,556,-1.16,92073.6,29.79,0.71
7223,Glow & Lovely,Oral Care,244.35,411,-0.95,100427.85,18.16,0.85
7224,Glow & Lovely,Cleaning,269.72,410,-1.14,110585.2,16.49,0.95
7225,Fair & Lovely,Cleaning,288.35,349,-1.2,100634.15,14.4,0.88
7226,Hamam Soap,Beauty,32.27,2614,-1.41,84353.78,17.16,0.72
7227,Lifebuoy Handwash,Personal Care,20.56,4964,-1.35,102059.84,12.16,0.91
7228,Sunsilk Shampoo,Cleaning,125.63,829,-1.41,104147.27,25.54,0.83
7229,Pond's Cream,Cleaning,321.14,290,-1.35,93130.6,7.22,0.87
7230,Hamam Soap,Oral Care,33.66,2662,-1.2,89602.92,14.87,0.78
7231,Surf Excel,Personal Care,231.67,354,-1.71,82011.18,17.14,0.7
7232,Brooke Bond Tea,Laundry,266.76,396,-1.32,105636.96,25.73,0.84
7233,TRESemmé Conditioner,Beauty,352.41,295,-1.51,103960.95,22.19,0.85
7234,Sunsilk Shampoo,Beauty,155.11,460,-1.27,71350.6,9.88,0.65
7235,Lux Body Wash,Laundry,314.66,255,-1.11,80238.3,16.23,0.69
7236,Wheel Detergent,Oral Care,296.74,307,-1.28,91099.18,24.62,0.73
7237,Vim Bar,Oral Care,111.16,931,-1.15,103489.96,23.25,0.84
7238,Fair & Lovely,Laundry,66.69,1122,-1.29,74826.18,13.35,0.66
7239,Brooke Bond Tea,Cleaning,177.32,570,-1.15,101072.4,9.89,0.92
7240,Pond's Cream,Laundry,186.37,537,-1.06,100080.69,28.31,0.78
7241,Lux Body Wash,Cleaning,163.74,462,-1.04,75647.88,24.07,0.61
7242,Clinic Plus Shampoo,Beverage,48.71,1872,-0.94,91185.12,11.19,0.82
7243,Pond's Cream,Beverage,363.24,222,-1.15,80639.28,26.08,0.64
7244,Dove Soap,Cleaning,258.08,292,-1.53,75359.36,15.93,0.65
7245,Hamam Soap,Beauty,97.62,978,-1.14,95472.36,6.12,0.9
7246,Sunsilk Shampoo,Cleaning,366.97,312,-1.59,114494.64,27.38,0.9
7247,Close Up Toothpaste,Laundry,43.88,2525,-1.26,110797,24.5,0.89
7248,Close Up Toothpaste,Beverage,366.47,244,-0.88,89418.68,20.85,0.74
7249,Axe Body Spray,Beverage,181.19,491,-0.77,88964.29,18.67,0.75
7250,Sunsilk Shampoo,Oral Care,260.78,357,-1.22,93098.46,10.78,0.84
7251,Clinic Plus Shampoo,Beverage,388.44,235,-1.14,91283.4,9.93,0.83
7252,Pond's Cream,Oral Care,44.09,2102,-0.99,92677.18,18.84,0.78
7253,Fair & Lovely,Personal Care,91.81,1009,-1.65,92636.29,28.64,0.72
7254,Clinic Plus Shampoo,Oral Care,397.17,218,-1.2,86583.06,22.01,0.71
7255,Lakme Lipstick,Personal Care,107.99,839,-1.52,90603.61,14.66,0.79
7256,Pears Face Wash,Cleaning,241.99,499,-1.2,120753.01,29.73,0.93
7257,Vim Bar,Beverage,58.63,1739,-1.34,101957.57,14.55,0.89
7258,Pears Face Wash,Personal Care,172.42,457,-1.24,78795.94,19.32,0.66
7259,Vim Bar,Oral Care,227.75,349,-0.93,79484.75,18.54,0.67
7260,Sunsilk Shampoo,Cleaning,238.62,323,-1.31,77074.26,18.69,0.65
7261,Wheel Detergent,Beverage,88.77,1266,-1.18,112382.82,29.18,0.87
7262,Pears Face Wash,Personal Care,180.17,485,-1.89,87382.45,24.85,0.7
7263,Lifebuoy Handwash,Beverage,254.74,307,-0.71,78205.18,25.97,0.62
7264,TRESemmé Conditioner,Laundry,49.57,1816,-1.5,90019.12,25.06,0.72
7265,Fair & Lovely,Personal Care,201.34,545,-1.06,109730.3,19.38,0.92
7266,Glow & Lovely,Beverage,337.27,255,-1.31,86003.85,26.54,0.68
7267,Clinic Plus Shampoo,Personal Care,244.93,371,-1.65,90869.03,7,0.85
7268,Close Up Toothpaste,Laundry,325.99,268,-0.99,87365.32,11.87,0.78
7269,Axe Body Spray,Cleaning,382.05,295,-1.02,112704.75,29.64,0.87
7270,Axe Body Spray,Cleaning,252.4,353,-1.56,89097.2,5.96,0.84
7271,Fair & Lovely,Cleaning,130.85,813,-1.4,106381.05,15.6,0.92
7272,Pond's Cream,Beauty,364.66,264,-1.13,96270.24,22.02,0.79
7273,Pears Face Wash,Oral Care,56.03,1858,-0.99,104103.74,26.98,0.82
7274,Surf Excel,Oral Care,29.65,4020,-1.25,119193,29.57,0.92
7275,Brooke Bond Tea,Laundry,154.59,503,-1.2,77758.77,21.46,0.64
7276,TRESemmé Conditioner,Cleaning,123.28,659,-1.4,81241.52,5.46,0.77
7277,Hamam Soap,Beverage,39.61,1855,-1.3,73476.55,20.48,0.61
7278,Dove Soap,Beverage,265.72,383,-0.93,101770.76,11.93,0.91
7279,Pepsodent,Laundry,336.16,261,-1.17,87737.76,5.85,0.83
7280,Pepsodent,Oral Care,298.05,304,-1.57,90607.2,29.57,0.7
7281,Sunsilk Shampoo,Beauty,280.13,280,-1.41,78436.4,7.43,0.73
7282,Vim Bar,Laundry,207.98,515,-1.47,107109.7,23.15,0.87
7283,Fair & Lovely,Personal Care,96.48,886,-1.22,85481.28,5.52,0.81
7284,Rin Detergent,Beverage,171.81,670,-1.11,115112.7,29.4,0.89
7285,Surf Excel,Oral Care,250.74,297,-1.01,74469.78,14.49,0.65
7286,Glow & Lovely,Beverage,318.71,349,-0.78,111229.79,26.28,0.88
7287,Close Up Toothpaste,Cleaning,121.33,900,-1.28,109197,21.35,0.9
7288,Hamam Soap,Laundry,340.42,234,-1.08,79658.28,15.4,0.69
7289,Pond's Cream,Oral Care,89.91,1018,-0.97,91528.38,17.4,0.78
7290,Pepsodent,Laundry,64.76,1097,-1.42,71041.72,14.62,0.62
7291,Hamam Soap,Oral Care,175.73,450,-1.3,79078.5,11.45,0.71
7292,Surf Excel,Oral Care,173.31,587,-1.19,101732.97,10.61,0.92
7293,Clinic Plus Shampoo,Oral Care,280.09,264,-1.01,73943.76,13.85,0.65
7294,Rin Detergent,Personal Care,182.63,552,-1.54,100811.76,20.06,0.84
7295,Hamam Soap,Laundry,73.59,1436,-1.21,105675.24,13.65,0.93
7296,Brooke Bond Tea,Beauty,147.54,515,-1.43,75983.1,20.5,0.63
7297,Lifebuoy Handwash,Personal Care,151.77,568,-1.25,86205.36,5.17,0.82
7298,Vim Bar,Beauty,85.21,817,-1.21,69616.57,8.81,0.64
7299,Lifebuoy Handwash,Beverage,113.79,707,-0.77,80449.53,21.85,0.66
7300,Lakme Lipstick,Beauty,37.99,2588,-1.88,98318.12,9.26,0.9
7301,Close Up Toothpaste,Oral Care,156.86,435,-0.85,68234.1,8.42,0.63
7302,Pears Face Wash,Beverage,277.25,367,-0.79,101750.75,28.81,0.79
7303,Rin Detergent,Cleaning,212.73,397,-1.28,84453.81,11.19,0.76
7304,Axe Body Spray,Laundry,139.66,615,-1.38,85890.9,10.15,0.78
7305,Surf Excel,Oral Care,338.51,317,-1.26,107307.67,13.06,0.95
7306,Lifebuoy Handwash,Personal Care,257.42,408,-1.35,105027.36,23.53,0.85
7307,Lakme Lipstick,Beauty,98.73,1053,-1.36,103962.69,15.52,0.9
7308,Wheel Detergent,Laundry,348.08,334,-1.49,116258.72,23.71,0.94
7309,Pepsodent,Oral Care,22.14,3139,-1.15,69497.46,6.91,0.65
7310,Wheel Detergent,Oral Care,148.63,547,-1.27,81300.61,27.06,0.64
7311,Axe Body Spray,Beverage,253.86,396,-1.34,100528.56,14.29,0.88
7312,Wheel Detergent,Beverage,186.6,509,-1.17,94979.4,17.32,0.81
7313,Surf Excel,Cleaning,338.41,317,-1.14,107275.97,16.74,0.92
7314,Close Up Toothpaste,Cleaning,303.26,222,-1.03,67323.72,6.69,0.63
7315,Close Up Toothpaste,Oral Care,78.19,960,-1.07,75062.4,15.52,0.65
7316,Lux Body Wash,Oral Care,239.68,325,-1.13,77896,6.74,0.73
7317,Fair & Lovely,Laundry,244.59,323,-1.16,79002.57,23.58,0.64
7318,Pepsodent,Personal Care,76.85,1291,-1.22,99213.35,12.7,0.88
7319,Axe Body Spray,Cleaning,104.61,930,-1.19,97287.3,28.07,0.76
7320,Pears Face Wash,Cleaning,40.39,1910,-1.36,77144.9,22.46,0.63
7321,Pears Face Wash,Personal Care,92.43,833,-1.74,76994.19,8.41,0.71
7322,Pond's Cream,Beauty,299.81,365,-1.59,109430.65,28.87,0.85
7323,Lifebuoy Handwash,Cleaning,295.28,348,-1.37,102757.44,22.36,0.84
7324,Brooke Bond Tea,Laundry,134.04,710,-1.07,95168.4,10.72,0.86
7325,Pears Face Wash,Beauty,366.57,242,-1.54,88709.94,12.5,0.79
7326,Dove Soap,Personal Care,386.05,296,-1.29,114270.8,21.67,0.94
7327,Close Up Toothpaste,Beauty,63.18,1287,-1.46,81312.66,17.89,0.69
7328,Vim Bar,Laundry,59.67,1242,-1.13,74110.14,17.67,0.63
7329,Wheel Detergent,Laundry,356.19,189,-1.02,67319.91,10.31,0.61
7330,Pepsodent,Oral Care,326.81,288,-0.99,94121.28,8.24,0.87
7331,Dove Soap,Oral Care,170.95,713,-0.79,121887.35,29.72,0.94
7332,Rin Detergent,Laundry,381.49,216,-1.05,82401.84,8.42,0.76
7333,Pepsodent,Laundry,274.2,420,-1.27,115164,22.43,0.94
7334,Axe Body Spray,Laundry,56.66,1509,-0.93,85499.94,29.57,0.66
7335,Dove Soap,Personal Care,207.41,373,-1.25,77363.93,28.88,0.6
7336,Vim Bar,Personal Care,228.41,337,-1.5,76974.17,20.39,0.64
7337,TRESemmé Conditioner,Beverage,399.01,193,-1.11,77008.93,26.04,0.61
7338,Rin Detergent,Oral Care,161.63,662,-1.38,106999.06,17.61,0.91
7339,Wheel Detergent,Cleaning,189.93,498,-1.25,94585.14,6.22,0.89
7340,Axe Body Spray,Cleaning,352.89,241,-0.91,85046.49,10.55,0.77
7341,Vim Bar,Beverage,325.96,276,-1.14,89964.96,28.39,0.7
7342,Lux Body Wash,Oral Care,207.46,317,-1.2,65764.82,5.91,0.62
7343,Pears Face Wash,Oral Care,208.49,343,-1.14,71512.07,5.23,0.68
7344,TRESemmé Conditioner,Beauty,169.83,457,-1.78,77612.31,19.49,0.65
7345,Lux Body Wash,Laundry,289.93,333,-1.2,96546.69,14.84,0.84
7346,Hamam Soap,Laundry,358.36,233,-1.43,83497.88,9.89,0.76
7347,Brooke Bond Tea,Oral Care,55.36,2076,-1.33,114927.36,23.58,0.93
7348,Pond's Cream,Beverage,360.18,217,-1.21,78159.06,18.38,0.66
7349,Rin Detergent,Personal Care,291.13,269,-1.44,78313.97,6,0.74
7350,Close Up Toothpaste,Personal Care,218.79,484,-1.54,105894.36,18.89,0.89
7351,Brooke Bond Tea,Oral Care,378.57,285,-0.92,107892.45,17.07,0.92
7352,Brooke Bond Tea,Beverage,276.46,350,-1.33,96761,25.56,0.77
7353,Vim Bar,Personal Care,89.66,981,-1.57,87956.46,22.16,0.72
7354,Dove Soap,Oral Care,386.22,273,-1.41,105438.06,28.73,0.82
7355,Fair & Lovely,Cleaning,294.53,346,-1.29,101907.38,19.8,0.85
7356,Axe Body Spray,Oral Care,116.01,914,-1.33,106033.14,11.67,0.95
7357,Brooke Bond Tea,Beauty,107.66,897,-1.41,96571.02,17.77,0.82
7358,Pears Face Wash,Personal Care,75.49,1121,-1.23,84624.29,11.33,0.76
7359,Lux Body Wash,Laundry,104.96,1021,-1.33,107164.16,14.05,0.94
7360,Axe Body Spray,Personal Care,175.38,585,-1.34,102597.3,13.94,0.9
7361,Pond's Cream,Beauty,235.61,386,-1.48,90945.46,15.03,0.79
7362,Brooke Bond Tea,Cleaning,28.07,3419,-0.86,95971.33,7.83,0.89
7363,Vim Bar,Oral Care,196.35,500,-0.79,98175,22.64,0.8
7364,Sunsilk Shampoo,Laundry,69.91,1492,-1.32,104305.72,25.66,0.83
7365,Hamam Soap,Personal Care,357.99,252,-1.59,90213.48,12.82,0.8
7366,Lakme Lipstick,Personal Care,225.19,383,-1.7,86247.77,28.81,0.67
7367,Rin Detergent,Laundry,360.91,201,-1.33,72542.91,19.05,0.61
7368,Brooke Bond Tea,Beauty,219.08,371,-1.25,81278.68,9.91,0.74
7369,Sunsilk Shampoo,Oral Care,253.6,428,-1.49,108540.8,14.13,0.95
7370,Lifebuoy Handwash,Personal Care,353.24,279,-1.38,98553.96,9.47,0.9
7371,Pears Face Wash,Personal Care,361.98,193,-1.73,69862.14,7.39,0.65
7372,Pepsodent,Oral Care,221.68,398,-0.79,88228.64,6.32,0.83
7373,TRESemmé Conditioner,Cleaning,131.32,646,-1.39,84832.72,11.66,0.76
7374,Surf Excel,Beverage,267.85,391,-1.13,104729.35,12.49,0.93
7375,Close Up Toothpaste,Cleaning,344.98,291,-1.18,100389.18,28.91,0.78
7376,Close Up Toothpaste,Beverage,194.3,509,-1.02,98898.7,25.12,0.79
7377,Lux Body Wash,Laundry,294.6,321,-1.2,94566.6,15.42,0.82
7378,Lifebuoy Handwash,Oral Care,349.07,297,-1.12,103673.79,25.02,0.83
7379,Lux Body Wash,Beverage,360.12,294,-0.93,105875.28,22.93,0.86
7380,Lux Body Wash,Personal Care,289.63,263,-1.81,76172.69,7.33,0.71
7381,Brooke Bond Tea,Personal Care,138.22,799,-1.54,110437.78,26.94,0.87
7382,Clinic Plus Shampoo,Laundry,161.56,524,-1.05,84657.44,14.4,0.74
7383,Hamam Soap,Beverage,273.15,282,-1.3,77028.3,5.51,0.73
7384,Pond's Cream,Laundry,30.95,2705,-1.27,83719.75,10.15,0.76
7385,Pond's Cream,Beverage,192.04,438,-1,84113.52,20.09,0.7
7386,Rin Detergent,Oral Care,265.82,396,-1.05,105264.72,14.35,0.92
7387,Dove Soap,Beverage,83.29,967,-0.91,80541.43,15.07,0.7
7388,Pepsodent,Beverage,97.26,1057,-1.15,102803.82,12.92,0.91
7389,Sunsilk Shampoo,Cleaning,144.18,672,-1.37,96888.96,5.33,0.92
7390,Wheel Detergent,Cleaning,286.27,353,-1.56,101053.31,21.74,0.83
7391,Glow & Lovely,Laundry,354.41,213,-1.03,75489.33,18.05,0.64
7392,Pepsodent,Beauty,190.36,341,-1.13,64912.76,6.51,0.61
7393,Clinic Plus Shampoo,Beauty,65.2,1192,-1.65,77718.4,7.94,0.72
7394,Brooke Bond Tea,Beauty,316.08,330,-1.46,104306.4,14.74,0.91
7395,Clinic Plus Shampoo,Personal Care,214.31,514,-1.5,110155.34,18.39,0.93
7396,Pears Face Wash,Beauty,28.63,4240,-1.17,121391.2,29.13,0.94
7397,Pond's Cream,Personal Care,165.64,609,-1.7,100874.76,8.53,0.93
7398,Pond's Cream,Personal Care,113.73,875,-1.38,99513.75,14.43,0.87
7399,Dove Soap,Cleaning,22.71,3607,-1.5,81914.97,10.7,0.74
7400,Lux Body Wash,Oral Care,340.06,233,-0.98,79233.98,14.83,0.69
7401,Lux Body Wash,Beverage,133.25,670,-1.42,89277.5,7.53,0.83
7402,Lakme Lipstick,Laundry,355.97,223,-1.25,79381.31,25.74,0.63
7403,Lakme Lipstick,Cleaning,83.72,828,-1.29,69320.16,10.06,0.63
7404,Dove Soap,Cleaning,395.52,180,-1.49,71193.6,16.53,0.61
7405,Vim Bar,Laundry,166.71,489,-1.35,81521.19,13.3,0.72
7406,Pepsodent,Beverage,165.65,510,-0.84,84481.5,12.62,0.75
7407,Glow & Lovely,Cleaning,55.55,1296,-1.35,71992.8,12.45,0.64
7408,Pepsodent,Laundry,302.2,294,-1.16,88846.8,27.09,0.7
7409,Lux Body Wash,Personal Care,182.76,468,-1.45,85531.68,29.65,0.66
7410,Dove Soap,Laundry,236.33,398,-1.45,94059.34,28.79,0.73
7411,Surf Excel,Oral Care,340.67,338,-1.28,115146.46,29.35,0.89
7412,Axe Body Spray,Laundry,310.87,258,-1.22,80204.46,9.76,0.73
7413,Brooke Bond Tea,Cleaning,203.63,494,-1.35,100593.22,9.28,0.92
7414,Dove Soap,Cleaning,71.98,1616,-1.08,116319.68,29.24,0.9
7415,TRESemmé Conditioner,Personal Care,130.68,624,-1.35,81544.32,14.76,0.71
7416,Hamam Soap,Beverage,174.14,524,-1.2,91249.36,26.81,0.72
7417,Pond's Cream,Cleaning,368.59,282,-1.26,103942.38,11.81,0.93
7418,Fair & Lovely,Beauty,78.6,1089,-1.32,85595.4,5.66,0.81
7419,Brooke Bond Tea,Beauty,289.18,371,-1.31,107285.78,24.73,0.86
7420,Close Up Toothpaste,Beauty,87.97,1288,-1.62,113305.36,21.88,0.93
7421,Sunsilk Shampoo,Beauty,56.22,1449,-1.06,81462.78,21.59,0.67
7422,Lifebuoy Handwash,Laundry,126.7,717,-1.23,90843.9,9.42,0.83
7423,Dove Soap,Beauty,226.61,501,-1.3,113531.61,20.71,0.94
7424,Rin Detergent,Beverage,222.36,344,-1.15,76491.84,9.43,0.7
7425,Vim Bar,Cleaning,87.53,1304,-1.49,114139.12,26.82,0.9
7426,Pepsodent,Cleaning,355.98,251,-1.32,89350.98,15.97,0.77
7427,Pepsodent,Laundry,174.8,493,-1.35,86176.4,18.15,0.73
7428,Vim Bar,Oral Care,360.73,235,-0.63,84771.55,19.46,0.71
7429,Brooke Bond Tea,Beverage,133.98,690,-0.89,92446.2,7.55,0.86
7430,Surf Excel,Oral Care,89.62,1183,-1.21,106020.46,29.26,0.82
7431,Vim Bar,Beauty,218.7,346,-1.5,75670.2,13.02,0.67
7432,Lakme Lipstick,Oral Care,294.93,347,-0.89,102340.71,17.53,0.87
7433,TRESemmé Conditioner,Cleaning,317.62,264,-1.48,83851.68,17.9,0.71
7434,Fair & Lovely,Beauty,123.98,813,-1.3,100795.74,21.38,0.83
7435,Hamam Soap,Beauty,207.46,497,-1.33,103107.62,17.05,0.88
7436,Lifebuoy Handwash,Oral Care,139.58,645,-0.99,90029.1,21.69,0.74
7437,Lakme Lipstick,Beverage,359.89,216,-1.07,77736.24,17.87,0.66
7438,Lakme Lipstick,Oral Care,280.67,273,-1.22,76622.91,21.56,0.63
7439,Axe Body Spray,Personal Care,362.31,286,-1.46,103620.66,10.42,0.94
7440,Fair & Lovely,Cleaning,54.72,1731,-1.28,94720.32,27.99,0.74
7441,Vim Bar,Cleaning,97.06,1132,-1.32,109871.92,18.18,0.93
7442,Vim Bar,Beverage,143.98,576,-1.18,82932.48,18.54,0.7
7443,Lakme Lipstick,Beauty,203.77,405,-1.42,82526.85,7.2,0.77
7444,Pond's Cream,Beauty,331.94,303,-1.12,100577.82,12.93,0.89
7445,Close Up Toothpaste,Oral Care,21.65,5270,-1.04,114095.5,24.02,0.92
7446,Lux Body Wash,Oral Care,27.61,2610,-1.23,72062.1,18.15,0.61
7447,Rin Detergent,Beverage,56.49,2119,-1.11,119702.31,27.35,0.94
7448,Lux Body Wash,Beverage,143.44,596,-0.96,85490.24,17.02,0.73
7449,Brooke Bond Tea,Beauty,84.18,1101,-1.01,92682.18,15.89,0.8
7450,Axe Body Spray,Beauty,72.36,1198,-1.22,86687.28,27.52,0.68
7451,Axe Body Spray,Cleaning,285.68,280,-1.34,79990.4,19.26,0.67
7452,Pond's Cream,Cleaning,90.61,1196,-1.19,108369.56,16.53,0.93
7453,Close Up Toothpaste,Personal Care,178.55,492,-1.56,87846.6,27.29,0.69
7454,Sunsilk Shampoo,Personal Care,31.63,2632,-1.28,83250.16,9.52,0.76
7455,Lakme Lipstick,Beauty,74.24,1071,-1.63,79511.04,7.48,0.74
7456,Pond's Cream,Oral Care,281.75,265,-1.17,74663.75,18.67,0.63
7457,Lux Body Wash,Beauty,313.78,363,-1.57,113902.14,22.46,0.93
7458,Pond's Cream,Beauty,189.95,621,-1.26,117958.95,25.5,0.94
7459,Sunsilk Shampoo,Cleaning,341.71,317,-1.45,108322.07,20.49,0.9
7460,Wheel Detergent,Beauty,399.41,210,-1.14,83876.1,19.75,0.7
7461,Lifebuoy Handwash,Oral Care,127.18,600,-0.89,76308,19.19,0.64
7462,Sunsilk Shampoo,Cleaning,232.3,368,-1.66,85486.4,8.08,0.79
7463,TRESemmé Conditioner,Beverage,187.27,530,-1.06,99253.1,12.88,0.88
7464,TRESemmé Conditioner,Personal Care,347.84,257,-2.09,89394.88,7.51,0.83
7465,Sunsilk Shampoo,Beauty,348.76,316,-1.08,110208.16,23.84,0.89
7466,Dove Soap,Beverage,201.92,541,-1.04,109238.72,27,0.86
7467,Glow & Lovely,Laundry,358.41,268,-0.79,96053.88,26.48,0.76
7468,Clinic Plus Shampoo,Oral Care,78.14,1058,-0.97,82672.12,7.36,0.77
7469,Glow & Lovely,Beauty,248.8,447,-1.19,111213.6,23.44,0.9
7470,Glow & Lovely,Personal Care,274.49,434,-1.39,119128.66,25.53,0.95
7471,Dove Soap,Beauty,217.38,410,-1.05,89125.8,22.05,0.73
7472,Vim Bar,Beauty,150.34,593,-1.15,89151.62,18.95,0.75
7473,Lux Body Wash,Beverage,338.93,277,-0.76,93883.61,7.97,0.87
7474,Clinic Plus Shampoo,Beauty,288.3,412,-1.81,118779.6,27.82,0.93
7475,TRESemmé Conditioner,Cleaning,41.73,1756,-1,73277.88,6.23,0.69
7476,Clinic Plus Shampoo,Beverage,137.15,763,-0.83,104645.45,16.32,0.9
7477,Lux Body Wash,Laundry,399.38,162,-1.07,64699.56,7.74,0.6
7478,Sunsilk Shampoo,Beauty,381.42,254,-1.5,96880.68,29.25,0.75
7479,Close Up Toothpaste,Oral Care,258.21,363,-1.31,93730.23,25.07,0.75
7480,Close Up Toothpaste,Beverage,269.49,298,-1.18,80308.02,8.4,0.74
7481,Sunsilk Shampoo,Oral Care,45.45,2360,-0.92,107262,21.9,0.88
7482,TRESemmé Conditioner,Beauty,176.13,616,-1.44,108496.08,27.73,0.85
7483,Wheel Detergent,Personal Care,339.47,280,-1.14,95051.6,22.02,0.78
7484,Vim Bar,Beauty,117.87,701,-1.61,82626.87,10.24,0.75
7485,Close Up Toothpaste,Beauty,34.51,2972,-1,102563.72,26.61,0.81
7486,Hamam Soap,Beauty,85.07,860,-1.5,73160.2,17.98,0.62
7487,Glow & Lovely,Cleaning,331.11,210,-1.47,69533.1,13.73,0.61
7488,Dove Soap,Beauty,109.66,928,-1.33,101764.48,28.83,0.79
7489,Lux Body Wash,Oral Care,129.19,685,-0.87,88495.15,15,0.77
7490,Axe Body Spray,Beverage,395.48,243,-0.96,96101.64,14.5,0.84
7491,Lux Body Wash,Beverage,176.49,490,-0.85,86480.1,20.09,0.72
7492,Lakme Lipstick,Oral Care,178.31,610,-0.99,108769.1,27.91,0.85
7493,Clinic Plus Shampoo,Personal Care,369.91,278,-1.77,102834.98,20.92,0.85
7494,Brooke Bond Tea,Personal Care,66.98,1253,-1.47,83925.94,8.99,0.77
7495,Wheel Detergent,Beverage,239.26,410,-1.04,98096.6,18.14,0.83
7496,Clinic Plus Shampoo,Cleaning,261.42,347,-1.32,90712.74,9.39,0.83
7497,Wheel Detergent,Personal Care,369.31,264,-2.09,97497.84,10.76,0.88
7498,TRESemmé Conditioner,Laundry,152.44,629,-1.4,95884.76,7.73,0.89
7499,Lifebuoy Handwash,Cleaning,177.82,492,-1.37,87487.44,16.72,0.75
7500,Vim Bar,Cleaning,59.11,1517,-1.21,89669.87,9.35,0.82
7501,Pears Face Wash,Cleaning,48.47,1710,-1.57,82883.7,10.49,0.75
7502,Dove Soap,Personal Care,55.2,1532,-1.65,84566.4,5.68,0.8
7503,Close Up Toothpaste,Beverage,387.22,228,-1.12,88286.16,22.38,0.72
7504,Glow & Lovely,Beauty,304.52,324,-1.23,98664.48,11.03,0.89
7505,Fair & Lovely,Oral Care,397.15,170,-1.23,67515.5,10.43,0.61
7506,Wheel Detergent,Personal Care,285.34,407,-1.38,116133.38,28.98,0.9
7507,Close Up Toothpaste,Beauty,200.21,541,-1.39,108313.61,15.29,0.94
7508,Sunsilk Shampoo,Beverage,266.93,339,-1.3,90489.27,19.17,0.76
7509,Close Up Toothpaste,Beverage,178.24,564,-1.34,100527.36,28.81,0.78
7510,Pond's Cream,Cleaning,308.32,293,-1.3,90337.76,25.41,0.72
7511,Pepsodent,Oral Care,41.6,1858,-1.05,77292.8,7.36,0.72
7512,Glow & Lovely,Cleaning,166.43,645,-1.43,107347.35,17.91,0.91
7513,Dove Soap,Cleaning,132.23,775,-1.19,102478.25,20.6,0.85
7514,Pepsodent,Personal Care,83.47,1141,-1.27,95239.27,14.79,0.83
7515,Brooke Bond Tea,Cleaning,195.99,535,-1.62,104854.65,14,0.92
7516,Wheel Detergent,Laundry,56,1628,-0.94,91168,19.93,0.76
7517,Vim Bar,Beverage,174.85,531,-0.81,92845.35,25.51,0.74
7518,Pears Face Wash,Beverage,95.59,897,-1.04,85744.23,26.15,0.68
7519,TRESemmé Conditioner,Oral Care,363.24,199,-1.15,72284.76,6.48,0.68
7520,Sunsilk Shampoo,Cleaning,309.35,293,-1.38,90639.55,16.39,0.78
7521,Axe Body Spray,Beauty,241.97,403,-1.31,97513.91,7.26,0.91
7522,Sunsilk Shampoo,Beverage,101.07,1078,-0.96,108953.46,22.45,0.89
7523,Glow & Lovely,Beauty,25.5,3204,-0.72,81702,20.15,0.68
7524,Pears Face Wash,Personal Care,108.13,867,-1.44,93748.71,11.66,0.84
7525,Clinic Plus Shampoo,Laundry,167.99,529,-1.24,88866.71,21.8,0.73
7526,Pears Face Wash,Oral Care,98.89,1010,-1.13,99878.9,23.3,0.81
7527,Glow & Lovely,Cleaning,270.92,302,-1.17,81817.84,6.31,0.77
